driver_age,driving_experience_years,accident_history_count,license_points,vehicle_age_years,vehicle_value_brl,annual_mileage_km,has_deductible,monthly_insurance_cost,driver_gender_F,driver_gender_M,vehicle_type_Hatchback,vehicle_type_Minivan,vehicle_type_Pickup,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Sports,usage_type_Entrega,usage_type_Pessoal,usage_type_Trabalho,usage_type_Uber,region_Centro-Oeste,region_Nordeste,region_Norte,region_Sudeste,region_Sul,city_size_Grande,city_size_Media,city_size_Pequena,coverage_type_Básica,coverage_type_Completa,coverage_type_Intermediária
39,21,0,0,14,20000,9527,1,185.05,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
46,28,0,0,8,105238,17247,1,1051.14,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
20,1,1,2,1,242089,22603,1,3000.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
29,9,2,4,2,78940,8795,1,464.99,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
43,25,0,0,1,70280,17796,1,278.62,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
33,15,1,0,12,34244,17734,1,150.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
68,49,0,6,13,77164,5527,0,470.77,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
54,35,1,0,7,30149,28753,0,195.47,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
39,19,1,0,1,119088,7922,0,697.83,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
46,27,1,8,9,113405,10849,1,954.34,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
31,11,0,2,1,47821,22546,0,244.82,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
45,27,0,0,14,20000,17956,0,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
22,4,0,0,0,83686,22230,1,419.19,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
64,44,0,0,6,49762,11959,1,169.75,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
66,47,0,0,11,60969,8086,1,438.42,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
47,27,2,6,1,77178,14962,0,481.3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
63,44,4,0,9,20000,24667,0,358.87,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
69,51,4,4,4,87097,20419,0,950.07,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
22,3,3,6,4,134096,8323,1,1746.87,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
29,9,1,0,2,137203,5445,1,441.78,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
33,13,2,0,2,133545,22409,0,1832.93,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
43,25,0,2,12,80863,14963,1,354.48,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
43,24,1,6,11,101148,22743,1,284.68,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
65,46,1,4,2,57809,29594,1,329.47,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
38,19,1,0,5,83688,27497,0,642.66,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
56,38,2,2,13,25653,20437,1,150.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
53,34,0,2,3,233129,21855,1,1530.65,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
50,30,0,6,12,180443,21411,1,1379.36,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
47,28,3,0,2,135106,15847,1,1085.67,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
54,36,0,2,1,49436,8236,1,243.72,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
40,21,1,6,12,199241,25332,0,3000.0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
27,8,3,0,2,139472,18487,1,1277.8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
22,2,1,0,3,78039,16848,1,1797.76,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
53,34,1,0,5,123291,18155,1,388.66,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
51,31,0,0,3,45278,16255,1,150.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
69,49,0,0,7,31285,27556,1,292.35,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
48,30,3,8,2,93944,6979,1,752.14,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
27,7,1,0,11,20000,26305,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
36,16,1,0,2,41607,14007,1,173.74,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
49,31,0,2,2,132953,7326,1,755.76,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
18,0,0,0,7,47173,7330,1,259.56,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
22,4,4,0,3,100933,29030,1,1817.44,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
62,43,0,4,0,61386,6002,0,363.59,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
21,3,1,6,1,60221,14734,0,448.91,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
33,13,0,2,12,84682,11448,1,190.4,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
41,23,1,2,13,89853,11837,0,330.74,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
33,13,3,0,9,20000,17396,1,164.89,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
19,0,1,8,12,91154,27851,1,1095.91,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
66,48,0,0,12,20000,12354,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
45,26,1,4,13,35338,19251,1,166.01,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
49,29,2,0,1,149323,7529,1,758.96,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
44,24,1,8,13,20000,18209,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
37,18,3,4,2,135783,22814,0,2091.39,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
41,23,1,4,5,127343,8912,1,800.97,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
29,11,3,0,7,114917,22916,1,1307.04,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
67,47,1,0,11,95145,23276,0,625.22,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
52,33,0,2,0,146723,16316,1,539.25,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
50,31,0,4,8,116568,6421,1,234.37,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
50,32,0,0,0,156905,18510,1,1310.45,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
68,50,3,8,9,42632,29966,0,850.94,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
60,42,2,6,1,148349,27152,1,943.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
54,35,1,0,2,61002,24202,0,552.59,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
29,11,0,4,6,46266,16152,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
20,2,0,2,8,61330,10617,1,337.69,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
18,0,2,0,2,54980,6195,1,209.36,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
50,32,1,0,7,22017,11229,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
57,39,0,2,14,78585,10305,0,279.75,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
27,8,1,4,8,216011,13077,0,1372.29,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
60,41,0,0,9,23001,20880,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
61,41,0,2,6,97044,14345,1,353.85,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False
46,28,1,2,3,130524,22226,1,790.18,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
30,10,0,4,3,80250,10200,0,254.48,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
29,10,4,0,3,102512,27305,0,1081.95,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
48,28,0,6,5,215319,14874,1,2012.29,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
63,44,0,0,3,65416,5294,1,345.95,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
19,0,0,0,4,53600,11097,0,320.71,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
68,48,2,0,8,35279,11412,0,287.43,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
67,49,1,0,11,33151,13836,0,222.98,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
52,32,1,6,6,225494,16825,1,2744.53,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
40,22,0,0,7,53182,11678,0,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
34,16,0,4,4,62398,20735,1,499.99,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
43,25,1,0,4,50282,26404,1,694.57,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
25,7,2,0,12,24030,10743,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
46,26,3,12,10,35302,21494,0,256.32,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
43,24,0,4,6,85166,13775,1,331.09,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
27,8,1,0,10,20000,16417,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
43,24,3,2,12,24677,14678,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
51,31,0,0,13,91373,9864,0,476.72,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
68,50,2,0,11,89896,18467,1,558.3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
58,39,0,4,7,51514,6648,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
24,4,3,4,8,20000,20677,0,336.49,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
21,3,2,0,14,20000,20918,1,150.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
67,48,3,6,13,20000,27765,1,193.22,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
62,44,1,2,1,63595,7381,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
28,9,0,0,2,69740,21489,0,362.62,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
46,27,3,2,11,47559,16745,0,258.61,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
53,34,0,2,11,64973,10818,1,396.53,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
42,24,0,2,1,241276,14886,0,2634.05,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
38,18,2,0,9,33152,5381,1,158.38,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
53,35,2,2,6,67973,9356,1,325.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
27,8,3,0,11,70333,10918,1,407.75,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
54,36,0,4,1,105037,6316,1,517.41,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
26,6,2,2,11,20990,10454,0,207.65,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
41,23,2,0,13,20000,18107,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
52,32,0,4,14,35735,9074,1,256.08,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
66,46,0,8,1,55856,26188,0,815.82,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
52,34,0,8,13,20000,19811,0,167.05,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
65,46,0,0,13,25058,22290,0,207.99,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
53,33,4,0,1,137636,12621,0,810.73,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
35,17,1,2,14,20000,22046,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
66,46,2,0,11,100577,28102,1,1050.38,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
56,37,4,8,12,48998,21126,0,359.36,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
49,31,0,0,3,62296,13654,0,156.37,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
41,23,2,0,0,152670,17872,0,1530.25,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
40,22,1,0,1,54725,22326,1,232.9,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
49,30,3,0,2,102674,19951,0,843.14,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
54,34,0,4,6,35796,13349,1,187.3,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
29,11,3,0,9,206065,27799,1,3000.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
66,46,0,0,0,109504,24693,1,472.84,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
30,10,0,0,5,56026,22710,0,150.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
40,21,2,2,2,132076,15909,1,652.58,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
42,24,0,0,2,79574,15760,1,219.48,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
52,32,1,2,3,129787,16584,1,553.96,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
58,40,1,2,12,87494,7106,1,355.9,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
47,29,2,4,3,244961,18669,1,3000.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
34,15,0,8,6,82581,26183,1,648.06,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
66,48,0,6,2,75600,7938,1,253.32,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
37,19,0,8,7,49333,7483,1,232.1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
65,45,1,0,7,25404,6375,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
42,23,0,0,10,101166,29240,1,559.1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
39,21,0,0,12,20000,15015,0,150.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
30,10,0,6,6,228047,21628,1,1386.81,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
36,17,0,10,1,243748,23732,1,1624.57,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
66,47,1,6,4,135577,20060,0,725.82,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
53,33,3,0,5,230015,21863,1,2911.03,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
29,9,0,8,11,101108,15654,0,556.56,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
58,38,1,0,9,20000,23319,1,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
36,16,1,0,3,142654,19253,1,925.27,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
29,9,1,0,12,22936,27141,0,150.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
26,8,2,0,9,204601,16565,1,1946.39,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
24,6,1,2,4,123646,5087,0,866.33,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
45,26,1,0,13,20000,14432,0,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
31,13,0,0,8,114878,13764,0,517.47,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
48,30,1,2,10,38438,5178,1,205.06,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
69,51,1,6,6,49145,21546,1,242.34,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
36,16,0,2,1,153226,7640,0,750.97,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
64,45,0,0,10,20000,14197,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
33,14,4,4,0,156365,23732,0,3000.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
22,3,1,6,1,51105,7421,1,252.79,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
52,33,1,0,2,58944,15947,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
29,11,3,2,10,20000,25682,0,221.83,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
42,24,2,0,1,137749,25526,0,1425.17,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
69,49,1,0,10,206974,25887,1,3000.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
38,19,2,2,2,147752,6217,1,889.87,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
53,35,3,6,9,105181,7474,1,803.44,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
40,22,1,0,14,20000,5929,0,150.0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
33,13,1,4,10,93773,12958,1,608.52,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
56,36,0,6,10,33495,29892,1,226.91,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
62,42,4,6,14,20000,6502,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
59,41,1,0,11,33799,5420,0,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
56,38,0,6,13,94335,18580,0,688.47,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
31,11,3,0,11,60616,20840,1,403.08,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
48,29,1,2,8,107975,10830,1,304.33,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
22,2,0,0,3,65960,25742,1,560.58,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
52,32,1,0,11,30324,22833,0,211.65,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
40,20,1,4,8,76243,10811,0,530.93,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
46,26,3,0,10,29560,13619,1,226.27,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
60,42,0,0,2,144684,29255,0,935.85,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
28,9,2,0,11,93330,29972,1,598.04,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
35,15,1,2,0,54923,18527,1,330.87,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
64,45,0,0,10,20000,21223,0,150.0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
29,10,4,4,4,96076,5106,1,1046.17,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
26,7,1,0,9,33001,9049,1,150.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
27,7,0,0,9,40303,13289,1,150.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
61,43,1,0,13,22699,6903,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
34,14,3,0,1,81457,29033,0,699.32,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
55,36,0,0,3,63675,24954,1,211.36,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
24,5,0,0,1,147303,16493,1,632.16,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
63,45,0,8,1,152933,10376,1,1316.96,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
30,10,0,2,12,20000,5042,1,150.0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
57,38,2,0,2,145128,27769,1,1330.5,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
59,41,1,0,4,48280,6577,0,199.13,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
26,7,0,6,3,131659,17382,0,1061.46,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
67,49,0,0,1,70246,27449,0,288.18,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
44,26,0,0,14,76967,10885,0,380.53,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
19,0,3,4,10,26661,13576,0,612.06,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
22,3,0,2,13,20000,18106,0,187.59,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
46,26,4,2,13,75510,16663,1,905.42,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
54,35,1,0,9,53614,8577,1,164.8,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
55,35,0,0,1,47432,24622,1,201.31,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
36,17,3,2,13,20000,21142,1,157.65,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
25,5,1,0,5,100554,10244,0,369.75,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
65,47,2,2,6,36448,7134,1,246.5,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
62,43,4,2,11,20000,8892,1,189.83,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
18,0,0,0,9,69710,9321,0,812.72,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
39,21,0,8,5,126540,10776,1,1062.88,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
69,49,2,4,6,46124,15584,0,560.03,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
34,15,0,4,0,147837,21119,0,1225.77,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
24,5,0,0,5,130583,10828,0,1029.68,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
42,22,0,0,10,107184,25199,1,739.56,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
62,44,0,0,2,46109,5295,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
